country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Serbia,SRB,2021-02-27,1433055.0,921248.0,511807.0,39969.0,33881.0,21.06,13.54,7.52,4979.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4279039/korona-srbija-podaci-zarazeni#shortStory-122262
Serbia,SRB,2021-02-28,1436682.0,924683.0,511999.0,3627.0,29426.0,21.11,13.59,7.52,4324.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4279039/korona-srbija-podaci-zarazeni#shortStory-122262
Serbia,SRB,2021-03-01,1470606.0,946375.0,524231.0,33924.0,29299.0,21.61,13.91,7.7,4306.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4279039/korona-srbija-podaci-zarazeni#shortStory-122262
Serbia,SRB,2021-03-02,1501917.0,971054.0,530863.0,31311.0,28798.0,22.07,14.27,7.8,4232.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4279039/korona-srbija-podaci-zarazeni#shortStory-122262
Seychelles,SYC,2021-01-09,0.0,0.0,,,,0.0,0.0,,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-10,,,,,500.0,,,,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-11,,,,,500.0,,,,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-12,,,,,500.0,,,,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-13,2000.0,2000.0,,,500.0,2.03,2.03,,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-14,,,,,600.0,,,,6101.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-15,4000.0,4000.0,,,667.0,4.07,4.07,,6783.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-16,7000.0,7000.0,,3000.0,1000.0,7.12,7.12,,10169.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-17,,,,,1118.0,,,,11369.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-18,,,,,1236.0,,,,12569.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-19,10976.0,10976.0,,,1354.0,11.16,11.16,,13769.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-20,13163.0,13163.0,,2187.0,1595.0,13.39,13.39,,16219.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-21,,,,,1718.0,,,,17470.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-22,16890.0,16890.0,,,1841.0,17.18,17.18,,18721.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-23,18353.0,18353.0,,1463.0,1622.0,18.66,18.66,,16494.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-24,,,,,1542.0,,,,15680.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-25,19889.0,19889.0,,,1463.0,20.22,20.22,,14877.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-26,22712.0,22712.0,,2823.0,1677.0,23.1,23.1,,17053.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-27,25587.0,25587.0,,2875.0,1775.0,26.02,26.02,,18050.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-28,28779.0,28779.0,,3192.0,1965.0,29.26,29.26,,19982.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-29,30861.0,30861.0,,2082.0,1996.0,31.38,31.38,,20297.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-30,,,,,1988.0,,,,20216.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-01-31,,,,,2079.0,,,,21141.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-01,35079.0,35079.0,,,2170.0,35.67,35.67,,22066.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-02,36284.0,36284.0,,1205.0,1939.0,36.9,36.9,,19717.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-03,37092.0,37087.0,5.0,808.0,1644.0,37.72,37.71,0.01,16718.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-04,,,,,1287.0,,,,13087.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-05,,,,,1089.0,,,,11074.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-06,39175.0,37589.0,1586.0,,987.0,39.84,38.22,1.61,10037.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-07,,,,,966.0,,,,9823.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-08,41694.0,37714.0,3980.0,,945.0,42.4,38.35,4.05,9610.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-09,44423.0,37723.0,6700.0,2729.0,1163.0,45.17,38.36,6.81,11826.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-10,48061.0,37726.0,10335.0,3638.0,1567.0,48.87,38.36,10.51,15935.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-11,51819.0,37952.0,13867.0,3758.0,2005.0,52.69,38.59,14.1,20388.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-12,,,,,2203.0,,,,22402.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-13,55980.0,41799.0,14181.0,,2401.0,56.92,42.5,14.42,24415.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-14,,,,,2383.0,,,,24232.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-15,58249.0,41808.0,16441.0,,2365.0,59.23,42.51,16.72,24049.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-16,59991.0,41815.0,18176.0,1742.0,2224.0,61.0,42.52,18.48,22615.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-17,61351.0,41839.0,19512.0,1360.0,1899.0,62.39,42.55,19.84,19311.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-18,63286.0,42621.0,20665.0,1935.0,1638.0,64.35,43.34,21.01,16656.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-19,65060.0,43461.0,21599.0,1774.0,1594.0,66.16,44.19,21.96,16209.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-20,,,,,1334.0,,,,13565.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-21,65576.0,43977.0,21599.0,,1209.0,66.68,44.72,21.96,12294.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-22,,,,,1403.0,,,,14267.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-23,70568.0,47188.0,23380.0,,1511.0,71.76,47.98,23.77,15365.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-24,,,,,1640.0,,,,16677.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-25,75096.0,51577.0,23519.0,,1687.0,76.36,52.45,23.92,17155.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-26,,,,,1744.0,,,,17734.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-27,79438.0,55889.0,23549.0,,2017.0,80.78,56.83,23.95,20510.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-02-28,,,,,2030.0,,,,20643.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Seychelles,SYC,2021-03-01,80131.0,55901.0,24230.0,,1723.0,81.48,56.84,24.64,17521.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1672941029573688/1672940869573704/
Singapore,SGP,2021-01-11,3400.0,3400.0,,,,0.06,0.06,,,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-12,6200.0,6200.0,,2800.0,2800.0,0.11,0.11,,479.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-13,,,,,4090.0,,,,699.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-14,,,,,4520.0,,,,773.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-15,,,,,4735.0,,,,809.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-16,,,,,4864.0,,,,831.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-17,,,,,4950.0,,,,846.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-18,,,,,5011.0,,,,857.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-19,,,,,5380.0,,,,920.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-20,,,,,5380.0,,,,920.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-21,,,,,5380.0,,,,920.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-22,60000.0,60000.0,,,5380.0,1.03,1.03,,920.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-23,,,,,6127.0,,,,1047.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-24,,,,,6874.0,,,,1175.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-25,,,,,7621.0,,,,1303.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-26,,,,,8369.0,,,,1431.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-27,113050.0,113000.0,50.0,,9116.0,1.93,1.93,0.0,1558.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-28,,,,,9847.0,,,,1683.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-29,,,,,10579.0,,,,1808.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-30,,,,,10563.0,,,,1806.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-01-31,155050.0,155000.0,50.0,,10547.0,2.65,2.65,0.0,1803.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-01,,,,,10885.0,,,,1861.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-02,181000.0,175000.0,6000.0,,11223.0,3.09,2.99,0.1,1918.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-03,,,,,11046.0,,,,1888.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-04,,,,,10886.0,,,,1861.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-05,,,,,10725.0,,,,1833.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-06,,,,,10564.0,,,,1806.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-07,,,,,10404.0,,,,1778.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-08,,,,,9889.0,,,,1690.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-09,,,,,9375.0,,,,1602.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-10,256000.0,250000.0,6000.0,,9375.0,4.38,4.27,0.1,1602.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-11,,,,,9893.0,,,,1691.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-12,,,,,10411.0,,,,1780.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-13,,,,,10929.0,,,,1868.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-14,,,,,11446.0,,,,1956.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-15,,,,,11964.0,,,,2045.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-16,,,,,12482.0,,,,2134.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-17,,,,,13000.0,,,,2222.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-18,360000.0,250000.0,110000.0,,13000.0,6.15,4.27,1.88,2222.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-19,,,,,13286.0,,,,2271.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-20,,,,,13572.0,,,,2320.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-21,,,,,13859.0,,,,2369.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-22,,,,,14145.0,,,,2418.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-23,,,,,14431.0,,,,2467.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-24,,,,,14717.0,,,,2516.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-25,,,,,15004.0,,,,2565.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-26,,,,,15004.0,,,,2565.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-27,,,,,15004.0,,,,2565.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-02-28,,,,,15004.0,,,,2565.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Singapore,SGP,2021-03-01,525039.0,317715.0,207324.0,,15004.0,8.97,5.43,3.54,2565.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/covid-19
Slovakia,SVK,2021-01-04,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-05,425.0,425.0,,425.0,425.0,0.01,0.01,,78.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-06,6618.0,6618.0,,6193.0,3309.0,0.12,0.12,,606.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-07,13661.0,13661.0,,7043.0,4554.0,0.25,0.25,,834.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-08,20702.0,20702.0,,7041.0,5176.0,0.38,0.38,,948.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-09,22311.0,22311.0,,1609.0,4462.0,0.41,0.41,,817.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-10,25356.0,25356.0,,3045.0,4226.0,0.46,0.46,,774.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-11,29411.0,29411.0,,4055.0,4202.0,0.54,0.54,,770.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-12,39977.0,39977.0,,10566.0,5650.0,0.73,0.73,,1035.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-13,46727.0,46727.0,,6750.0,5730.0,0.86,0.86,,1050.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-14,54183.0,54183.0,,7456.0,5789.0,0.99,0.99,,1060.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-15,62037.0,62037.0,,7854.0,5905.0,1.14,1.14,,1082.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-16,63399.0,63399.0,,1362.0,5870.0,1.16,1.16,,1075.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-17,63453.0,63453.0,,54.0,5442.0,1.16,1.16,,997.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-18,72256.0,71674.0,582.0,8803.0,6121.0,1.32,1.31,0.01,1121.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-19,80172.0,79129.0,1043.0,7916.0,5742.0,1.47,1.45,0.02,1052.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-20,88054.0,86147.0,1907.0,7882.0,5904.0,1.61,1.58,0.03,1081.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-21,95373.0,92818.0,2555.0,7319.0,5884.0,1.75,1.7,0.05,1078.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-22,102143.0,99455.0,2688.0,6770.0,5729.0,1.87,1.82,0.05,1049.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-23,102419.0,99731.0,2688.0,276.0,5574.0,1.88,1.83,0.05,1021.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2021-01-24,102419.0,99731.0,2688.0,0.0,5567.0,1.88,1.83,0.05,1020.0,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
